Ticker,Date,Orig date,Market cap,Volume,Quarter,Supersector,Sector
ELUXB SS,2014-01-31,2014-01-31,6589.8111,32.079314910979406,2013:A,Personal & Household Goods,Household Goods & Home Construction
TEP FP,2010-11-04,2010-11-03,1768.1908,3.916877419866666,2010:Q3,Industrial Goods & Services,Support Services
TIT IM,2014-03-07,2014-03-07,20638.1265,94.71961002564001,2013:A,Telecommunications,Fixed Line Telecommunications
RRS LN,2014-02-03,2014-02-03,6718.3365,25.76081134565635,2013:A,Basic Resources,Mining
SY1 GR,2013-08-07,2013-08-07,5350.3218,5.394061563111112,2013:Q2,Chemicals,Chemicals
ISP IM,2014-03-28,2014-03-28,53770.8235,277.63546904456894,2013:A,Banks,Banks
ICP LN,2010-06-02,2010-06-02,1541.9596,4.314522285362767,2010:A,Financial Services,Financial Services
MTGB SS,2014-02-12,2014-02-12,3401.1811,9.039016096475107,2013:A,Media,Media
GNK LN,2010-07-01,2010-07-01,1287.8394,3.8753701135250402,2010:A,Travel & Leisure,Travel & Leisure
BMPS IM,2014-03-12,2014-03-12,3629.8286,51.923639551158054,2013:A,Banks,Banks
JM SS,2014-02-12,2014-02-12,2412.7807,3.57687521450341,2013:A,Real Estate,Real Estate Investment & Services
LCL LN,2010-02-18,2010-02-18,2126.4767,9.880729861563662,2009:A,Travel & Leisure,Travel & Leisure
CPG LN,2010-05-12,2010-05-12,15589.2527,32.91282008369895,2010:S1,Travel & Leisure,Travel & Leisure
BVIC LN,2010-05-18,2010-05-18,1442.0367,3.642449910969456,2010:S1,Food & Beverage,Beverages
ETL FP,2010-02-18,2010-02-18,7506.952,6.469729031300001,2010:S1,Media,Media
RTO LN,2010-02-19,2010-02-19,3638.0887,8.059027097511423,2009:A,Industrial Goods & Services,Support Services
OML LN,2010-03-11,2010-03-11,9947.2645,18.116565523103105,2009:A,Insurance,Life Insurance
GSK LN,2014-02-05,2014-02-05,125220.1206,115.6418126305245,2013:A,Health Care,Pharmaceuticals & Biotechnology
BBY LN,2010-03-04,2010-03-04,2952.9647,7.271831406129834,2009:A,Construction & Materials,Construction & Materials
KINVB SS,2014-02-14,2014-02-14,10251.9791,38.79796435435741,2013:A,Financial Services,Financial Services
LONN SW,2010-01-28,2010-01-28,3620.6987,22.239049923901174,2009:A,Health Care,Pharmaceuticals & Biotechnology
BNR GR,2014-03-19,2014-03-19,9420.6797,8.825116063566664,2013:A,Chemicals,Chemicals
UBI IM,2014-03-12,2014-03-12,8406.0657,52.99631797896756,2013:A,Banks,Banks
HER IM,2014-03-20,2014-03-20,3881.1202,4.54557663758,2013:A,Utilities,"Gas, Water & Multiutilities"
MAERSKA DC,2014-02-27,2014-02-27,50576.8167,8.27496482938065,2013:A,Industrial Goods & Services,Industrial Transportation
PROX BB,2014-02-28,2014-02-28,10200.7146,12.978595875399996,2013:A,Telecommunications,Fixed Line Telecommunications
SRG IM,2014-02-28,2014-02-28,19256.4654,25.54619302762613,2013:A,Oil & Gas,"Oil Equipment, Services & Distribution"
SWMA SS,2014-02-19,2014-02-19,6656.0982,25.033424419331517,2013:A,Personal & Household Goods,Tobacco
MAERSKB DC,2014-02-27,2014-02-27,50576.8167,47.82666893162984,2013:A,Industrial Goods & Services,Industrial Transportation
MAN GR,2013-02-08,2013-02-08,17437.1366,15.52408759466667,2012:A,Industrial Goods & Services,Industrial Engineering
HOLMB SS,2014-02-13,2014-02-13,3024.125,3.6999109086773743,2013:A,Basic Resources,Forestry & Paper
ENGI FP,2010-05-03,2010-05-03,81477.5486,82.29898161728889,2011:A,Utilities,"Gas, Water & Multiutilities"
ATCOB SS,2014-01-30,2014-01-30,32395.3796,23.752379322629423,2013:A,Industrial Goods & Services,Industrial Engineering
MUV2 GR,2014-02-04,2014-02-04,36996.2812,141.64175972267336,2013:A,Insurance,Nonlife Insurance
PAGE LN,2010-03-05,2010-03-05,1879.4301,5.034851505316012,2009:A,Industrial Goods & Services,Support Services
IFX GR,2014-01-30,2014-01-30,11684.7408,53.847281576073335,2014:Q1,Technology,Technology Hardware & Equipment
TRYG DC,2014-01-30,2014-01-30,5846.2044,8.148453428817954,2013:A,Insurance,Nonlife Insurance
ORNBV FH,2014-02-04,2014-02-04,3823.1937,4.751679080689656,2013:A,Health Care,Pharmaceuticals & Biotechnology
BAB LN,2010-05-11,2010-05-11,2024.6292,11.766742443991983,2010:A,Industrial Goods & Services,Aerospace & Defense
TRELB SS,2014-02-13,2014-02-13,5115.5912,12.99885406496541,2013:A,Industrial Goods & Services,Industrial Engineering
KGF LN,2010-03-25,2010-03-25,7903.5044,27.05997031456156,2010:A,Retail,General Retailers
RIO LN,2010-02-11,2010-02-11,114494.0243,280.12699528346167,2009:A,Basic Resources,Mining
NCCB SS,2014-01-30,2014-01-30,3686.6749,6.286216375615276,2013:A,Construction & Materials,Construction & Materials
AI FP,2011-04-26,2011-04-26,40978.2876,85.90052919151181,2011:Q1,Chemicals,Chemicals
CRG IM,2014-03-28,2014-03-28,1725.3985,5.188150142131943,2013:A,Banks,Banks
TELIA SS,2014-01-30,2014-01-30,32399.7367,46.70281863349824,2013:A,Telecommunications,Mobile Telecommunications
ENG SM,2014-02-18,2014-02-18,6731.2794,40.05488649133331,2013:A,Utilities,"Gas, Water & Multiutilities"
SOW GR,2014-01-28,2014-01-28,3290.525,10.072289608640004,2013:A,Technology,Software & Computer Services
MRW LN,2010-03-11,2010-03-11,11788.0272,26.3433615914799,2010:A,Retail,Food & Drug Retailers
GET FP,2010-03-09,2010-03-09,4922.9277,21.94675602286445,2009:A,Industrial Goods & Services,Industrial Transportation
BARN SW,2011-11-10,2011-11-10,4682.3504,4.229813370674991,2011:A,Food & Beverage,Food Producers
BPE IM,2014-03-06,2014-03-05,4016.5678,25.8656420972888,2013:A,Banks,Banks
ITV LN,2010-03-03,2010-03-03,3234.628,14.55101146574479,2009:A,Media,Media
INVP LN,2010-05-20,2010-05-20,5059.1048,11.737402535544874,2010:A,Financial Services,Financial Services
NDX1 GR,2014-03-24,2014-03-24,1255.8815,13.87480204066111,2013:A,Oil & Gas,Alternative Energy
SOBI SS,2014-02-20,2014-02-20,3468.3353,4.705806598594789,2013:A,Health Care,Pharmaceuticals & Biotechnology
ENI IM,2014-02-13,2014-02-13,84355.4736,214.13910171115555,2013:A,Oil & Gas,Oil & Gas Producers
PSPN SW,2014-02-28,2014-02-28,4249.6323,5.278317757452927,2013:A,Real Estate,Real Estate Investment & Services
DEQ GR,2014-03-21,2014-03-20,2341.8474,3.506028065827778,2013:A,Real Estate,Real Estate Investment & Services
WG/ LN,2010-03-02,2010-03-02,2944.8212,6.951649042971799,2009:A,Oil & Gas,"Oil Equipment, Services & Distribution"
BARC LN,2014-02-11,2014-02-11,70203.2179,153.806596469613,2013:A,Banks,Banks
ZURN SW,2014-02-13,2014-02-13,45005.7631,113.17721508873305,2013:A,Insurance,Nonlife Insurance
GEN DC,2014-03-05,2014-03-04,2489.027,7.86132614141734,2013:A,Health Care,Pharmaceuticals & Biotechnology
SBMO NA,2010-08-18,2010-08-18,2682.432,10.428535503752238,2010:S1,Oil & Gas,"Oil Equipment, Services & Distribution"
RI FP,2011-02-17,2011-02-17,24307.7153,52.17913467530001,2011:S1,Food & Beverage,Beverages
DUE GR,2014-02-25,2014-02-25,2785.0535,9.453738083333334,2013:A,Industrial Goods & Services,Industrial Engineering
HO FP,2011-02-25,2011-02-24,7311.9835,13.263777687838889,2010:A,Industrial Goods & Services,Aerospace & Defense
SW FP,2010-04-22,2010-04-22,9446.2274,18.975076603383332,2010:S1,Travel & Leisure,Travel & Leisure
TSCO LN,2010-04-20,2010-04-20,52891.894,70.85192745521024,2010:A,Retail,Food & Drug Retailers
VIV FP,2014-02-25,2014-02-25,38714.4982,106.39805943055555,2013:A,Media,Media
UHRN SW,2010-02-09,2010-02-09,14390.6628,4.410667457054727,2009:A,Personal & Household Goods,Personal Goods
GEBN SW,2014-03-11,2014-03-11,12369.9249,17.94233640237036,2013:A,Construction & Materials,Construction & Materials
A3M SM,2014-02-27,2014-02-26,3988.0184,8.216790665111109,2013:A,Media,Media
SPM IM,2014-02-11,2014-02-11,9627.7384,58.31329101077742,2013:A,Oil & Gas,"Oil Equipment, Services & Distribution"
TATE LN,2010-05-27,2010-05-27,2779.2205,10.542248079137833,2010:A,Food & Beverage,Food Producers
GFS LN,2010-03-16,2010-03-16,5764.2265,11.136492732064822,2009:A,Industrial Goods & Services,Support Services
SKAB SS,2014-02-07,2014-02-07,8193.9365,18.441732787879697,2013:A,Construction & Materials,Construction & Materials
ERA FP,2010-07-29,2010-07-29,7531.3935,7.6820382,2010:S1,Basic Resources,Industrial Metals & Mining
LOGN SW,2014-01-23,2014-01-23,2770.6294,11.739304816328893,2014:Q3,Technology,Technology Hardware & Equipment
ZC FP,2010-04-23,2010-04-22,2752.7672,7.607568523216667,2010:S1,Industrial Goods & Services,Aerospace & Defense
RDSA LN,2014-01-30,2014-01-30,229961.2176,102.72977331901807,2013:A,Oil & Gas,Oil & Gas Producers
SEBA SS,2014-02-05,2014-02-05,28977.1935,53.631436430676885,2013:A,Banks,Banks
LR FP,2014-02-13,2014-02-13,15441.5189,27.253359523700002,2013:A,Industrial Goods & Services,Electronic & Electrical Equipment
SAN SM,2014-01-30,2014-01-30,98758.7044,517.5795461267195,2013:A,Banks,Banks
ITX SM,2014-03-19,2014-03-19,93768.8113,125.65444010544444,2014:A,Retail,General Retailers
TRE SM,2014-02-28,2014-02-28,3104.2277,12.945165825277778,2013:A,Oil & Gas,"Oil Equipment, Services & Distribution"
AMS SW,2014-02-04,2014-02-04,1693.4351,7.570728251834768,2013:A,Technology,Technology Hardware & Equipment
APAM NA,2014-02-07,2014-02-06,1442.1216,7.819199890311107,2013:A,Basic Resources,Industrial Metals & Mining
SZG GR,2014-02-28,2014-02-28,2529.2895,10.168340733137777,2013:A,Basic Resources,Industrial Metals & Mining
DUFN SW,2014-03-13,2014-03-13,5182.0242,9.341701317525592,2013:A,Retail,General Retailers
UCB BB,2011-04-28,2011-04-28,8760.503,6.68383009268889,2010:S1,Health Care,Pharmaceuticals & Biotechnology
GRF SM,2013-11-05,2013-11-05,12865.1285,33.896526673933344,2013:Q3,Health Care,Pharmaceuticals & Biotechnology
JMAT LN,2010-06-03,2010-06-03,4921.1335,16.568029308769113,2010:A,Chemicals,Chemicals
SPSN SW,2011-03-17,2011-03-17,4137.6023,5.669171352170794,2010:A,Real Estate,Real Estate Investment & Services
CDI FP,2010-02-05,2010-02-04,17953.9462,7.346240063351114,2009:A,Personal & Household Goods,Personal Goods
DIA SM,2014-02-20,2014-02-20,5610.8798,27.190288229173326,2013:A,Retail,Food & Drug Retailers
CEY LN,2014-03-24,2014-03-24,1087.2746,3.407268317550964,2013:A,Basic Resources,Mining
KESKOB FH,2014-02-04,2014-02-04,4004.9231,5.778949976504161,2013:A,Retail,Food & Drug Retailers
HELN SW,2010-03-16,2010-03-16,2885.3434,3.0329517313403023,2009:A,Insurance,Nonlife Insurance
WMH LN,2010-02-26,2010-02-26,2082.9304,9.525448979713005,2009:A,Travel & Leisure,Travel & Leisure
ASC LN,2009-11-16,2009-11-16,507.3056,5.407991616019618,2010:S1,Retail,General Retailers
EO FP,2012-02-08,2012-02-08,2882.9464,10.047173924900001,2011:A,Automobiles & Parts,Automobiles & Parts
CGCBV FH,2014-02-04,2014-02-04,2498.354,5.288046957074911,2013:A,Industrial Goods & Services,Industrial Engineering
AMEAS FH,2014-01-28,2014-01-28,2437.0491,3.529160959571938,2013:A,Personal & Household Goods,Leisure Goods
YIT FH,2014-02-06,2014-02-06,1415.4392,6.634429329155767,2013:A,Construction & Materials,Construction & Materials
AKERBP NO,2014-02-19,2014-02-19,1558.7879,3.9582676923227154,2013:A,Oil & Gas,Oil & Gas Producers
PNDORA DC,2014-02-18,2014-02-18,7793.7712,31.60039802239256,2013:A,Personal & Household Goods,Personal Goods
AIXA GR,2014-02-25,2014-02-25,1784.0564,7.727611442986665,2013:A,Technology,Technology Hardware & Equipment
SAP GR,2014-01-21,2014-01-21,99844.1049,181.44267234852776,2013:A,Technology,Software & Computer Services
OR FP,2011-02-11,2011-02-10,73078.3839,72.0578292641,2010:A,Personal & Household Goods,Personal Goods
NDA SS,2014-01-29,2014-01-29,55102.0265,76.1761252718038,2013:A,Banks,Banks
CARLB DC,2013-02-18,2013-02-18,15582.0974,23.797921106587182,2012:A,Food & Beverage,Beverages
ASML NA,2014-01-22,2014-01-22,40876.5692,90.41260232462218,2013:A,Technology,Technology Hardware & Equipment
VOE AV,2014-02-11,2014-02-11,8103.9907,8.034630315900003,2014:Q3,Basic Resources,Industrial Metals & Mining
FP FP,2014-02-12,2014-02-12,142123.3381,182.8532824121667,2013:A,Oil & Gas,Oil & Gas Producers
TOM2 NA,2014-02-11,2014-02-11,1373.7148,5.933811172568888,2013:A,Personal & Household Goods,Leisure Goods
INDUC SS,2014-02-07,2014-02-07,7644.3777,7.41855889476608,2013:A,Financial Services,Financial Services
NZYMB DC,2014-01-21,2014-01-21,14089.5565,13.137982829019501,2013:A,Health Care,Pharmaceuticals & Biotechnology
SGO FP,2010-02-26,2010-02-25,22198.0638,101.00645856216664,2009:A,Construction & Materials,Construction & Materials
AKZA NA,2014-02-06,2014-02-06,18595.2176,33.62596269702223,2013:A,Chemicals,Chemicals
BCP PL,2014-02-04,2014-02-03,4307.3935,34.946571753463736,2013:A,Banks,Banks
OMV AV,2014-02-19,2014-02-19,14865.6623,10.707153350422217,2013:A,Oil & Gas,Oil & Gas Producers
IAG LN,2014-02-28,2014-02-28,14847.46,36.642132283251335,2013:A,Travel & Leisure,Travel & Leisure
SKFB SS,2014-01-28,2014-01-28,12580.262,46.57838500333561,2013:A,Industrial Goods & Services,Industrial Engineering
EI FP,2011-03-02,2011-03-02,14994.806,27.22468550877776,2010:A,Health Care,Health Care Equipment & Services
SYDB DC,2014-02-19,2014-02-19,1963.5617,3.8179240985135863,2013:A,Banks,Banks
CBK GR,2014-02-13,2014-02-13,21150.6472,178.34421223526112,2013:A,Banks,Banks
AVV LN,2010-05-26,2010-05-26,1091.5688,3.1329082863413165,2010:A,Technology,Software & Computer Services
FRES LN,2010-03-02,2010-03-02,8780.6928,9.696740251045055,2009:A,Basic Resources,Mining
WDI GR,2014-04-09,2014-04-09,5219.8666,15.319071408977775,2013:A,Industrial Goods & Services,Support Services
IBE SM,2014-02-19,2014-02-19,41045.5188,143.20593458541555,2013:A,Utilities,Electricity
DMGT LN,2010-05-27,2010-05-27,2661.138,11.002857990632462,2010:S1,Media,Media
BNZL LN,2010-02-22,2010-02-22,3444.8983,7.644666767482719,2009:A,Industrial Goods & Services,Support Services
AV/ LN,2010-03-04,2010-03-04,15811.6952,55.17826960312936,2009:A,Insurance,Life Insurance
MTX GR,2014-02-18,2014-02-18,4555.875,10.965356753355556,2013:A,Industrial Goods & Services,Aerospace & Defense
AGK LN,2010-03-04,2010-03-04,4282.9014,16.44773249077118,2009:A,Industrial Goods & Services,Support Services
PFG LN,2010-03-02,2010-03-02,1850.933,4.380464380068403,2009:A,Financial Services,Financial Services
SGRE SM,2014-02-28,2014-02-27,2800.0831,21.439202764838896,2013:A,Oil & Gas,Alternative Energy
LLOY LN,2014-02-13,2014-02-13,96712.2841,126.47954886007206,2013:A,Banks,Banks
SAND SS,2014-02-03,2014-02-03,16716.8423,64.35527818832678,2013:A,Industrial Goods & Services,Industrial Engineering
KCR FH,2014-02-05,2014-02-05,2097.8483,3.7866598496076107,2013:A,Industrial Goods & Services,Industrial Engineering
MC FP,2010-07-28,2010-07-27,58699.6775,102.91207522755684,2010:S1,Personal & Household Goods,Personal Goods
SECUB SS,2014-02-10,2014-02-10,3778.6057,12.690871976161368,2013:A,Industrial Goods & Services,Support Services
LUPE SS,2014-02-05,2014-02-05,5605.5991,21.51924724433523,2013:A,Oil & Gas,Oil & Gas Producers
A2A IM,2014-03-17,2014-03-14,4184.9035,17.272606670245008,2013:A,Utilities,Electricity
NEX FP,2013-02-07,2013-02-07,1474.7952,8.58658677636634,2012:A,Industrial Goods & Services,Electronic & Electrical Equipment
LSE LN,2009-05-20,2009-05-20,2959.9722,8.631759676487134,2009:A,Financial Services,Financial Services
UMI BB,2010-02-11,2010-02-11,3654.488,13.567568975133334,2009:A,Chemicals,Chemicals
PRU LN,2010-03-01,2010-03-01,20143.5479,64.93480700916405,2009:A,Insurance,Life Insurance
BVI FP,2010-08-26,2010-08-26,6458.7611,7.755812435455556,2010:S1,Industrial Goods & Services,Support Services
OTE1V FH,2014-02-07,2014-02-07,1736.0313,10.404687885136743,2013:A,Industrial Goods & Services,Industrial Engineering
ARYN SW,2010-09-27,2010-09-27,3846.8116,4.213635125102608,2010:A,Food & Beverage,Food Producers
BBVA SM,2014-01-31,2014-01-31,69231.4346,418.9567813886,2013:A,Banks,Banks
BGN IM,2014-03-10,2014-03-10,3672.916,6.082066182577778,2013:A,Financial Services,Financial Services
REL LN,2010-03-10,2010-03-10,17753.0335,40.23621850930265,2009:A,Media,Media
SBRY LN,2010-05-13,2010-05-13,9247.5284,19.18701372350212,2010:A,Retail,Food & Drug Retailers
SOON SW,2010-05-18,2010-05-18,7271.0289,16.420437080730252,2010:A,Health Care,Health Care Equipment & Services
ALO FP,2011-01-19,2011-01-19,15809.6831,65.3112979711111,2011:Q3,Industrial Goods & Services,Industrial Engineering
RMV LN,2010-02-26,2010-02-26,1126.3278,3.4496749700212113,2009:A,Media,Media
BEI GR,2013-03-05,2013-03-05,21991.41,29.479074377916675,2012:A,Personal & Household Goods,Personal Goods
WRT1V FH,2014-01-29,2014-01-29,11367.3103,21.575235776266346,2013:A,Industrial Goods & Services,Industrial Engineering
STMN SW,2012-04-26,2012-04-26,2550.021,5.583470126952569,2012:Q1,Health Care,Health Care Equipment & Services
IMB LN,2010-04-27,2010-04-27,30401.2256,66.57186600679452,2010:S1,Personal & Household Goods,Tobacco
BOL SS,2014-02-12,2014-02-12,4280.3066,27.425639403695666,2013:A,Basic Resources,Mining
SAF FP,2010-02-25,2010-02-25,9339.6882,9.180730310933333,2009:A,Industrial Goods & Services,Aerospace & Defense
AD NA,2014-02-27,2014-02-27,19371.9339,48.383093464004716,2013:A,Retail,Food & Drug Retailers
SDF GR,2014-03-13,2014-03-13,5902.5372,53.899929416666666,2013:A,Chemicals,Chemicals
HSBA LN,2014-02-24,2014-02-24,199273.9334,215.6904299559736,2013:A,Banks,Banks
IHG LN,2011-08-09,2011-08-09,4903.2631,17.80384177907232,2011:S1,Travel & Leisure,Travel & Leisure
RWE GR,2014-03-04,2014-03-04,24293.7885,96.14026551779999,2013:A,Utilities,"Gas, Water & Multiutilities"
KN FP,2013-08-07,2013-08-06,16238.8522,11.018384345422223,2013:S1,Banks,Banks
ECM LN,2010-05-28,2010-05-28,1348.2941,4.180951625037305,2010:A,Industrial Goods & Services,Support Services
FGR FP,2010-02-26,2010-02-25,4285.0118,3.8454623894666664,2009:A,Construction & Materials,Construction & Materials
COB LN,2010-03-04,2010-03-04,4215.4366,10.281174694978601,2009:A,Industrial Goods & Services,Aerospace & Defense
HEN GR,2014-02-20,2014-02-20,46574.5513,7.872444418595556,2013:A,Personal & Household Goods,Household Goods & Home Construction
SDRY LN,2010-03-25,2010-03-25,639.289,21.981828724780193,2010:S1,Personal & Household Goods,Personal Goods
SAL IM,2013-03-11,2013-03-11,2121.5819,26.854642975084445,2012:A,Construction & Materials,Construction & Materials
ENEL IM,2014-03-12,2014-03-12,50568.2509,143.03253259953783,2013:A,Utilities,Electricity
RBI AV,2014-03-27,2014-03-27,9127.8523,19.82370996146667,2013:A,Banks,Banks
BKIA SM,2014-02-03,2014-02-03,20051.5485,76.70804771840001,2013:A,Banks,Banks
CABK SM,2014-01-31,2014-01-31,30893.5344,75.58188018321108,2013:A,Banks,Banks
MMB FP,2010-11-08,2010-11-08,5670.4505,12.8571044338,2010:Q3,Media,Media
CHR DC,2014-01-15,2014-01-15,4915.2324,6.02090604103645,2014:Q1,Health Care,Pharmaceuticals & Biotechnology
BKT SM,2014-01-22,2014-01-22,6530.4118,30.2510819579111,2013:A,Banks,Banks
BAER SW,2010-02-05,2010-02-05,6167.2527,28.9305319491364,2009:A,Banks,Banks
SSE LN,2010-05-19,2010-05-19,14266.2511,28.337211095937818,2010:A,Utilities,Electricity
KAZ LN,2010-03-30,2010-03-30,12445.9508,42.72326565673665,2009:A,Basic Resources,Mining
SREN SW,2014-02-20,2014-02-20,34631.5039,76.15377029403878,2013:A,Insurance,Nonlife Insurance
HUSQB SS,2014-02-06,2014-02-06,3502.912,7.363526086214072,2013:A,Personal & Household Goods,Household Goods & Home Construction
US IM,2014-03-21,2014-03-20,9398.1551,24.362829386319998,2013:A,Insurance,Nonlife Insurance
SZU GR,2014-01-13,2014-01-13,5890.872,14.587269012923334,2014:Q3,Food & Beverage,Food Producers
DWNI GR,2014-03-28,2014-03-28,6057.425,9.414278498065114,2013:A,Real Estate,Real Estate Investment & Services
VOLVB SS,2014-02-06,2014-02-06,29272.4955,97.95658804921148,2013:A,Industrial Goods & Services,Industrial Engineering
SUN SW,2010-02-25,2010-02-25,3006.3066,7.676706510972306,2009:A,Industrial Goods & Services,Industrial Engineering
ABE SM,2014-02-26,2014-02-26,20293.9261,30.71937763855616,2013:A,Industrial Goods & Services,Industrial Transportation
EDEN FP,2011-02-24,2011-02-24,5870.879,8.205912152711111,2010:A,Industrial Goods & Services,Support Services
